from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
109853,109853,4,,,,,,73257429,73257406
109853,109853,4,,,,,,73257415,73257395
109853,109853,4,,,,,,73257426,73257407
109853,109853,4,,,,,,73257418,73257396
109853,109853,4,,,,,,73257430,73257410
109853,109853,4,,,,,,73257419,73257397
109853,109853,4,,,,,,73257428,73257411
109853,109853,4,,,,,,73257420,73257398
109853,109853,4,,,,,,73257431,73257408
109853,109853,4,,,,,,73257421,73257400
109853,109853,4,,,,,,73257432,73257409
109853,109853,4,,,,,,73257422,73257401
109853,109853,4,,,,,,73257433,73257412
109853,109853,4,,,,,,73257423,73257399
109898,109898,4,,,,,,73257436,73257435
113,113,4,,,,,,73584229,73584230
113,113,4,,,,,,73584226,73584285
113,113,4,,,,,,73584281,73584286
113,113,4,,,,,,73584488,73584486
113,113,4,,,,,,73584485,73584489
113,113,4,,,,,,73584228,73584227
113,113,4,,,,,,73584283,73584282
113,113,4,,,,,,73584287,73584284
114,114,4,,,,,,73584148,73584120
114,114,4,,,,,,73584124,73584125
114,114,4,,,,,,73584122,73584123
114,114,4,,,,,,73584495,73584496
114,114,4,,,,,,73584118,73584111
114,114,4,,,,,,73584150,73584117
114,114,4,,,,,,73584116,73584119
114,114,4,,,,,,73584497,73584498
11802,11802,4,,,,,,73542024,73543081
11802,11802,4,,,,,,73542027,73543082
11802,11802,4,,,,,,73541995,73543068
11802,11802,4,,,,,,73542006,73543070
11802,11802,4,,,,,,73542014,73543077
11802,11802,4,,,,,,73541999,73543072
11802,11802,4,,,,,,73542007,73543071
11802,11802,4,,,,,,73542016,73543076
11802,11802,4,,,,,,73543710,73543713
11802,11802,4,,,,,,73543712,73543787
11802,11802,4,,,,,,73542022,73543074
11802,11802,4,,,,,,73541988,73543073
11802,11802,4,,,,,,73541998,73543075
11802,11802,4,,,,,,73542010,73543078
11802,11802,4,,,,,,73602965,73602968
11802,11802,4,,,,,,73602967,73603042
11802,11802,4,,,,,,73601277,73602329
11802,11802,4,,,,,,73601243,73602328
11802,11802,4,,,,,,73601253,73602330
11802,11802,4,,,,,,73601265,73602333
11802,11802,4,,,,,,73601279,73602336
11802,11802,4,,,,,,73601282,73602337
11802,11802,4,,,,,,73601254,73602327
11802,11802,4,,,,,,73601262,73602326
11802,11802,4,,,,,,73601271,73602331
11802,11802,4,,,,,,73601250,73602323
11802,11802,4,,,,,,73601261,73602325
11802,11802,4,,,,,,73601269,73602332
13,13,4,,,,,,73583933_1,73583933_2
1618,1618,4,,,,,,74218028,74218041
1618,1618,4,,,,,,74218140,74218025
1618,1618,4,,,,,,74218018,74218040
1618,1618,4,,,,,,74218045,74218047
1618,1618,4,,,,,,74218029,74218483
1618,1618,4,,,,,,74218484,74218480
1618,1618,4,,,,,,74218479,74218474
1618,1618,4,,,,,,74218030,74218039
1618,1618,4,,,,,,74218268,74218270
1618,1618,4,,,,,,74218211,74218214
1618,1618,4,,,,,,74218213,74218160
1618,1618,4,,,,,,74218043,74218145
1618,1618,4,,,,,,74218046,74218146
1618,1618,4,,,,,,74218136,74218034
1618,1618,4,,,,,,74218036,74218149
1618,1618,4,,,,,,74218031,74218022
1618,1618,4,,,,,,74218026,74218042
1618,1618,4,,,,,,74218037,74218027
1618,1618,4,,,,,,74218048,74218015
1618,1618,4,,,,,,74218014,74218032
1618,1618,4,,,,,,74218017,74218044
1618,1618,4,,,,,,74218158,74218033
1618,1618,4,,,,,,73863003,73863000
1618,1618,4,,,,,,73863004,73863006
1618,1618,4,,,,,,73863007,73863010
1618,1618,4,,,,,,73863005,73863011
1618,1618,4,,,,,,73863016,73863018
1618,1618,4,,,,,,73863015,73863020
1618,1618,4,,,,,,73863021,73863024
1618,1618,4,,,,,,73863019,73863025
1618,1618,4,,,,,,73863026,73863022
1618,1618,4,,,,,,73863008,73863009
1618,1618,4,,,,,,73863012,73863013
1618,1618,4,,,,,,73863014,73863017
1618,1618,4,,,,,,74213450,74213463
1618,1618,4,,,,,,74213562,74213447
1618,1618,4,,,,,,74213440,74213462
1618,1618,4,,,,,,74213467,74213469
1618,1618,4,,,,,,74213906,74213902
1618,1618,4,,,,,,74213901,74213896
1618,1618,4,,,,,,74213451,74213905
1618,1618,4,,,,,,74213452,74213461
1618,1618,4,,,,,,74213558,74213456
1618,1618,4,,,,,,74213458,74213571
1618,1618,4,,,,,,74213436,74213454
1618,1618,4,,,,,,74213439,74213466
1618,1618,4,,,,,,74213580,74213455
1618,1618,4,,,,,,74213690,74213692
1618,1618,4,,,,,,74213633,74213636
1618,1618,4,,,,,,74213635,74213582
1618,1618,4,,,,,,74213465,74213567
1618,1618,4,,,,,,74213468,74213568
1618,1618,4,,,,,,74213453,74213444
1618,1618,4,,,,,,74213448,74213464
1618,1618,4,,,,,,74213459,74213449
1618,1618,4,,,,,,74213470,74213437
17091,17091,4,,,,,,74012824,74012827
17091,17091,4,,,,,,74012828,74012823
17091,17091,4,,,,,,74012825,74012826
17091,17091,4,,,,,,74012820,74012822
17091,17091,4,,,,,,74012821,74012814
17091,17091,4,,,,,,74012818,74012815
17091,17091,4,,,,,,74012811,74012813
17091,17091,4,,,,,,74012831,74012833
17091,17091,4,,,,,,74012830,74012840
17091,17091,4,,,,,,74012838,74012841
17091,17091,4,,,,,,74012843,74012839
17091,17091,4,,,,,,74012834,74012835
17091,17091,4,,,,,,74012832,74012849
17091,17091,4,,,,,,74012854,74012842
17091,17091,4,,,,,,74012850,74012844
17091,17091,4,,,,,,74012847,74012836
17091,17091,4,,,,,,74012853,74012848
17091,17091,4,,,,,,74013371,74013442
17091,17091,4,,,,,,74013062,74013054
17091,17091,4,,,,,,74013430,74013444
17091,17091,4,,,,,,74013047,74013227
17091,17091,4,,,,,,74013068,74013139
17091,17091,4,,,,,,74013133,74013074
17091,17091,4,,,,,,74013169,74013229
17091,17091,4,,,,,,74013256,74013320
17091,17091,4,,,,,,74013329,74013319
17091,17091,4,,,,,,74013313,74013321
17091,17091,4,,,,,,74013405,74013173
17091,17091,4,,,,,,74013224,74013216
17091,17091,4,,,,,,74013408,74013202
17091,17091,4,,,,,,74013081,74013204
17091,17091,4,,,,,,74013206,74013149
17091,17091,4,,,,,,74013218,74013151
17091,17091,4,,,,,,74013077,74013176
17091,17091,4,,,,,,74013168,74013142
17091,17091,4,,,,,,74013157,74013146
17091,17091,4,,,,,,74013079,74013121
17091,17091,4,,,,,,74013127,74013158
17091,17091,4,,,,,,74013140,74013113
17091,17091,4,,,,,,74013186,74013192
17091,17091,4,,,,,,74013187,74013179
17091,17091,4,,,,,,74013185,74013184
17091,17091,4,,,,,,74013316,74013322
17091,17091,4,,,,,,74013317,74013334
17091,17091,4,,,,,,74013314,74013307
17091,17091,4,,,,,,74013152,74012866
17091,17091,4,,,,,,74013177,74013221
17091,17091,4,,,,,,74013404,74013415
17091,17091,4,,,,,,74013197,74013171
17091,17091,4,,,,,,74013178,74013172
17091,17091,4,,,,,,74013148,74013114
17091,17091,4,,,,,,74013198,74013111
17091,17091,4,,,,,,74013130,74013129
17091,17091,4,,,,,,74013136,74013144
17091,17091,4,,,,,,74013199,74013182
17091,17091,4,,,,,,74013191,74013195
17091,17091,4,,,,,,74013219,74013215
17091,17091,4,,,,,,74013110,74013155
17091,17091,4,,,,,,74013162,74013166
17091,17091,4,,,,,,74013120,74013115
17091,17091,4,,,,,,74013117,74013118
17091,17091,4,,,,,,74012845,74013341
17091,17091,4,,,,,,74013324,74013338
17091,17091,4,,,,,,74013337,74013309
17091,17091,4,,,,,,74013311,74013312
17091,17091,4,,,,,,74013131,74013217
17091,17091,4,,,,,,74013180,74013225
17091,17091,4,,,,,,74013425,74013428
17091,17091,4,,,,,,74013125,74013213
17091,17091,4,,,,,,74013174,74013212
17091,17091,4,,,,,,74013126,74013122
17091,17091,4,,,,,,74013154,74013200
17091,17091,4,,,,,,74013210,74013112
17091,17091,4,,,,,,74013134,74013156
17091,17091,4,,,,,,74013098,74013194
17091,17091,4,,,,,,74013188,74013196
17091,17091,4,,,,,,74013203,74013205
17091,17091,4,,,,,,74013106,74013099
17091,17091,4,,,,,,74013257,74013344
17091,17091,4,,,,,,74013340,74013326
17091,17091,4,,,,,,74013323,74013327
17091,17091,4,,,,,,74013318,74013315
17091,17091,4,,,,,,74013128,74013181
17091,17091,4,,,,,,74013222,74013410
17091,17091,4,,,,,,74013080,74013220
17091,17091,4,,,,,,74013214,74013209
17091,17091,4,,,,,,74013208,74013123
17091,17091,4,,,,,,74013163,74013108
17091,17091,4,,,,,,74013153,74013211
17091,17091,4,,,,,,74013135,74013226
17091,17091,4,,,,,,74013147,74013164
17091,17091,4,,,,,,74013189,74013183
17091,17091,4,,,,,,74013193,74013190
17091,17091,4,,,,,,74013207,74013102
17091,17091,4,,,,,,74013124,74013145
17091,17091,4,,,,,,74013104,74013105
17091,17091,4,,,,,,74013101,74013085
17091,17091,4,,,,,,74013088,74013091
17091,17091,4,,,,,,74013119,74013076
17091,17091,4,,,,,,74013116,74013160
17091,17091,4,,,,,,74013143,74013103
17091,17091,4,,,,,,74013073,74013095
17091,17091,4,,,,,,74014414,74014415
17091,17091,4,,,,,,74013093,74013090
17091,17091,4,,,,,,74013092,74013476
17091,17091,4,,,,,,74013475,74013473
17091,17091,4,,,,,,74013075,74013100
17091,17091,4,,,,,,74013094,74013096
17091,17091,4,,,,,,74013087,74013097
17091,17091,4,,,,,,74013477,74013474
17091,17091,4,,,,,,74013470,74013471
17091,17091,4,,,,,,74013469,74013472
17091,17091,4,,,,,,74014411,74014413
17091,17091,4,,,,,,74013223,74013138
17091,17091,4,,,,,,74013141,74013137
17091,17091,4,,,,,,74013175,74013432
17091,17091,4,,,,,,74013370,74013440
17091,17091,4,,,,,,74013167,74013228
17091,17091,4,,,,,,73779161,73779158
17091,17091,4,,,,,,73779153,73779149
17091,17091,4,,,,,,73779114,73779113
17091,17091,4,,,,,,73779110,73779106
17091,17091,4,,,,,,73779103,73779098
17091,17091,4,,,,,,73779101,73779095
17091,17091,4,,,,,,73779092,73779088
17091,17091,4,,,,,,73779085,73779083
17091,17091,4,,,,,,73779072,73779076
17091,17091,4,,,,,,73779074,73779068
17091,17091,4,,,,,,73779066,73779059
17091,17091,4,,,,,,73779055,73779061
17091,17091,4,,,,,,73779018,73779019
17091,17091,4,,,,,,73779020,73779003
17091,17091,4,,,,,,73779005,73779008
17091,17091,4,,,,,,73779009,73778992
17091,17091,4,,,,,,73778998,73778993
17091,17091,4,,,,,,73778999,73778972
17091,17091,4,,,,,,73778973,73778969
17091,17091,4,,,,,,73778975,73778959
17091,17091,4,,,,,,73778957,73778961
17091,17091,4,,,,,,73779157,73779154
17091,17091,4,,,,,,73779148,73779120
17091,17091,4,,,,,,73779111,73779108
17091,17091,4,,,,,,73779105,73779102
17091,17091,4,,,,,,73779100,73779099
17091,17091,4,,,,,,73779094,73779091
17091,17091,4,,,,,,73779089,73779087
17091,17091,4,,,,,,73779084,73779077
17091,17091,4,,,,,,73779080,73779078
17091,17091,4,,,,,,73779081,73779065
17091,17091,4,,,,,,73779070,73779060
17091,17091,4,,,,,,73779057,73779054
17091,17091,4,,,,,,73779021,73779023
17091,17091,4,,,,,,73779016,73779025
17091,17091,4,,,,,,73779027,73779028
17091,17091,4,,,,,,73779026,73779032
17091,17091,4,,,,,,73779033,73779030
17091,17091,4,,,,,,73779029,73779031
17091,17091,4,,,,,,73779034,73779035
17091,17091,4,,,,,,73779037,73779036
17091,17091,4,,,,,,73779165,73779160
17091,17091,4,,,,,,73779155,73779152
17091,17091,4,,,,,,73779115,73779118
17091,17091,4,,,,,,73779112,73779109
17091,17091,4,,,,,,73779107,73779104
17091,17091,4,,,,,,73779097,73779096
17091,17091,4,,,,,,73779093,73779090
17091,17091,4,,,,,,73779086,73779082
17091,17091,4,,,,,,73779079,73779075
17091,17091,4,,,,,,73779073,73779069
17091,17091,4,,,,,,73779071,73779067
17091,17091,4,,,,,,73779058,73779056
17091,17091,4,,,,,,73779015,73779017
17091,17091,4,,,,,,73779022,73779024
17091,17091,4,,,,,,73779004,73779007
17091,17091,4,,,,,,73779010,73779006
17091,17091,4,,,,,,73778995,73778997
17091,17091,4,,,,,,73778994,73778996
17091,17091,4,,,,,,73778968,73778971
17091,17091,4,,,,,,73778966,73778974
17091,17091,4,,,,,,73778976,73778978
17091,17091,4,,,,,,73778977,73778981
17091,17091,4,,,,,,73779063,73779064
17091,17091,4,,,,,,73779052,73779051
17091,17091,4,,,,,,73779050,73779014
17091,17091,4,,,,,,73779011,73779012
17091,17091,4,,,,,,73779013,73779002
17091,17091,4,,,,,,73779001,73779000
17091,17091,4,,,,,,73778967,73778964
17091,17091,4,,,,,,73778970,73778965
17091,17091,4,,,,,,73778958,73778960
17091,17091,4,,,,,,73778962,73778963
17091,17091,4,,,,,,73778949,73778948
17091,17091,4,,,,,,73779038,73779039
17091,17091,4,,,,,,73779044,73779047
17091,17091,4,,,,,,73779048,73779041
17091,17091,4,,,,,,73779045,73779042
17091,17091,4,,,,,,73779040,73779043
17091,17091,4,,,,,,73779049,73779046
17091,17091,4,,,,,,73779780,73779784
17091,17091,4,,,,,,73779163,73779159
17091,17091,4,,,,,,73779156,73779151
17091,17091,4,,,,,,73779150,73779121
17091,17091,4,,,,,,73779119,73779116
17091,17091,4,,,,,,73779122,73779117
17091,17091,4,,,,,,73779126,73779125
17091,17091,4,,,,,,73779124,73779123
17091,17091,4,,,,,,73779127,73779128
17091,17091,4,,,,,,73779135,73779129
17091,17091,4,,,,,,73779136,73779133
17091,17091,4,,,,,,73779130,73779134
17091,17091,4,,,,,,73779131,73779132
17091,17091,4,,,,,,73779137,73779138
17091,17091,4,,,,,,73779139,73779142
17091,17091,4,,,,,,73779141,73779140
17091,17091,4,,,,,,73779145,73779143
17091,17091,4,,,,,,73779146,73779144
17091,17091,4,,,,,,73778947,73778950
17091,17091,4,,,,,,73778951,73778954
17091,17091,4,,,,,,73778956,73778953
17091,17091,4,,,,,,73778943,73778944
17091,17091,4,,,,,,73778938,73778936
17091,17091,4,,,,,,73778987,73778988
17091,17091,4,,,,,,73778985,73778980
17091,17091,4,,,,,,73778982,73778983
17091,17091,4,,,,,,73778979,73778986
17091,17091,4,,,,,,73778984,73778989
17091,17091,4,,,,,,73778990,73778991
17091,17091,4,,,,,,73778955,73778952
17091,17091,4,,,,,,73778942,73778937
17091,17091,4,,,,,,73778940,73778935
17091,17091,4,,,,,,73778939,73778941
17091,17091,4,,,,,,73778945,73778934
17091,17091,4,,,,,,73783658,73783701
17091,17091,4,,,,,,73783640,73783739
17091,17091,4,,,,,,73783822,73783727
17091,17091,4,,,,,,73783740,73783627
17091,17091,4,,,,,,73783670,73783838
17091,17091,4,,,,,,73783710,73783839
17091,17091,4,,,,,,73783642,73783837
17091,17091,4,,,,,,73783667,73783664
17091,17091,4,,,,,,73783646,73783738
17091,17091,4,,,,,,73783713,73783638
17091,17091,4,,,,,,73783636,73783672
17091,17091,4,,,,,,73783641,73783629
17091,17091,4,,,,,,73783735,73783695
17091,17091,4,,,,,,73783704,73783659
17091,17091,4,,,,,,73783708,73783800
17091,17091,4,,,,,,73783725,73783736
17091,17091,4,,,,,,73783802,73783729
17091,17091,4,,,,,,73783680,73783682
17091,17091,4,,,,,,73783703,73783826
17091,17091,4,,,,,,73783677,73783655
17091,17091,4,,,,,,73783716,73783686
17091,17091,4,,,,,,73783694,73783671
17091,17091,4,,,,,,73783690,73783657
17091,17091,4,,,,,,73783668,73783723
17091,17091,4,,,,,,73783747,73783707
17091,17091,4,,,,,,73783691,73783732
17091,17091,4,,,,,,73783679,73783744
17091,17091,4,,,,,,73783637,73783699
17091,17091,4,,,,,,73783645,73783798
17091,17091,4,,,,,,73783639,73783683
17091,17091,4,,,,,,73783737,73783687
17091,17091,4,,,,,,73783715,73783712
17091,17091,4,,,,,,73783705,73783718
17091,17091,4,,,,,,73783762,73783780
17091,17091,4,,,,,,73783789,73783779
17091,17091,4,,,,,,73783696,73783722
17091,17091,4,,,,,,73783693,73783775
17091,17091,4,,,,,,73783767,73783764
17091,17091,4,,,,,,73783758,73783633
17091,17091,4,,,,,,73783806,73783797
17091,17091,4,,,,,,73783643,73783648
17091,17091,4,,,,,,73783754,73783746
17091,17091,4,,,,,,73783861,73783860
17091,17091,4,,,,,,73783858,73783856
17091,17091,4,,,,,,73783864,73783862
17091,17091,4,,,,,,73783867,73783868
17091,17091,4,,,,,,73783869,73783871
17091,17091,4,,,,,,73783873,73783874
17091,17091,4,,,,,,73783877,73783878
17091,17091,4,,,,,,73783881,73783884
17091,17091,4,,,,,,73783887,73783886
17091,17091,4,,,,,,73783889,73783891
17091,17091,4,,,,,,73783895,73783631
17091,17091,4,,,,,,73783770,73783771
17091,17091,4,,,,,,73783769,73783763
17091,17091,4,,,,,,73783632,73783807
17091,17091,4,,,,,,73783824,73783634
17091,17091,4,,,,,,73783790,73783791
17091,17091,4,,,,,,73783720,73783788
17091,17091,4,,,,,,73783777,73783787
17091,17091,4,,,,,,73783714,73783750
17091,17091,4,,,,,,73783853,73783857
17091,17091,4,,,,,,73783854,73783855
17091,17091,4,,,,,,73783859,73783863
17091,17091,4,,,,,,73783865,73783866
17091,17091,4,,,,,,73783870,73783872
17091,17091,4,,,,,,73783875,73783876
17091,17091,4,,,,,,73783879,73783880
17091,17091,4,,,,,,73783883,73783882
17091,17091,4,,,,,,73783885,73783890
17091,17091,4,,,,,,73783888,73783892
17091,17091,4,,,,,,73783894,73783804
17091,17091,4,,,,,,73783795,73783766
17091,17091,4,,,,,,73783761,73783768
17091,17091,4,,,,,,73783821,73783803
17091,17091,4,,,,,,73783828,73783757
17091,17091,4,,,,,,73783781,73783760
17091,17091,4,,,,,,73783778,73783785
17091,17091,4,,,,,,73783776,73783783
17091,17091,4,,,,,,73783786,73783749
17091,17091,4,,,,,,73783772,73783752
17091,17091,4,,,,,,73783653,73783685
17091,17091,4,,,,,,73783647,73783635
17091,17091,4,,,,,,73783692,73783678
17091,17091,4,,,,,,73783697,73783728
17091,17091,4,,,,,,73783774,73783796
17091,17091,4,,,,,,73783805,73783792
17091,17091,4,,,,,,73783745,73783751
17091,17091,4,,,,,,73783663,73783656
17091,17091,4,,,,,,73783801,73783689
17091,17091,4,,,,,,73783674,73783819
17091,17091,4,,,,,,73783794,73783665
17091,17091,4,,,,,,73783711,73783742
17091,17091,4,,,,,,73783681,73783654
17091,17091,4,,,,,,73783748,73783743
17091,17091,4,,,,,,73783702,73783709
17091,17091,4,,,,,,73783652,73783649
17091,17091,4,,,,,,73783662,73783660
17091,17091,4,,,,,,73783759,73783756
17091,17091,4,,,,,,73783755,73783753
17091,17091,4,,,,,,73783784,73783799
17091,17091,4,,,,,,73783782,73783773
17091,17091,4,,,,,,73783730,73783666
17091,17091,4,,,,,,73783651,73783650
17091,17091,4,,,,,,73783684,73783676
17091,17091,4,,,,,,73783644,73783661
17091,17091,4,,,,,,73783733,73783741
17091,17091,4,,,,,,73783726,73783669
17091,17091,4,,,,,,73783673,73783724
17091,17091,4,,,,,,73783706,73783719
17091,17091,4,,,,,,73783675,73783700
17091,17091,4,,,,,,73783721,73783717
17091,17091,4,,,,,,73783731,73783688
17091,17091,4,,,,,,73765762,73765765
17091,17091,4,,,,,,73765766,73765761
17091,17091,4,,,,,,73765763,73765764
17091,17091,4,,,,,,73765758,73765760
17091,17091,4,,,,,,73765759,73765752
17091,17091,4,,,,,,73765756,73765753
17091,17091,4,,,,,,73765749,73765751
17091,17091,4,,,,,,73765769,73765771
17091,17091,4,,,,,,73765768,73765778
17091,17091,4,,,,,,73765776,73765779
17091,17091,4,,,,,,73765781,73765777
17091,17091,4,,,,,,73765772,73765773
17091,17091,4,,,,,,73765770,73765786
17091,17091,4,,,,,,73765792,73765780
17091,17091,4,,,,,,73765787,73765782
17091,17091,4,,,,,,73765788,73765774
17091,17091,4,,,,,,73765791,73765785
17091,17091,4,,,,,,73766308,73766380
17091,17091,4,,,,,,73766000,73765992
17091,17091,4,,,,,,73766368,73766382
17091,17091,4,,,,,,73765985,73766165
17091,17091,4,,,,,,73766004,73766077
17091,17091,4,,,,,,73766073,73766012
17091,17091,4,,,,,,73766106,73766167
17091,17091,4,,,,,,73766161,73766076
17091,17091,4,,,,,,73766194,73766257
17091,17091,4,,,,,,73766266,73766256
17091,17091,4,,,,,,73766251,73766258
17091,17091,4,,,,,,73766343,73766111
17091,17091,4,,,,,,73766162,73766157
17091,17091,4,,,,,,73766346,73766140
17091,17091,4,,,,,,73766019,73766142
17091,17091,4,,,,,,73766144,73766090
17091,17091,4,,,,,,73766155,73766088
17091,17091,4,,,,,,73766015,73766114
17091,17091,4,,,,,,73766104,73766080
17091,17091,4,,,,,,73766095,73766084
17091,17091,4,,,,,,73766017,73766059
17091,17091,4,,,,,,73766065,73766096
17091,17091,4,,,,,,73766078,73766051
17091,17091,4,,,,,,73766123,73766130
17091,17091,4,,,,,,73766125,73766120
17091,17091,4,,,,,,73766122,73766121
17091,17091,4,,,,,,73766254,73766260
17091,17091,4,,,,,,73766255,73766275
17091,17091,4,,,,,,73766252,73766245
17091,17091,4,,,,,,73766089,73765803
17091,17091,4,,,,,,73766115,73766159
17091,17091,4,,,,,,73766340,73766353
17091,17091,4,,,,,,73766135,73766109
17091,17091,4,,,,,,73766116,73766110
17091,17091,4,,,,,,73766086,73766052
17091,17091,4,,,,,,73766139,73766049
17091,17091,4,,,,,,73766068,73766067
17091,17091,4,,,,,,73766074,73766082
17091,17091,4,,,,,,73766136,73766119
17091,17091,4,,,,,,73766129,73766133
17091,17091,4,,,,,,73766156,73766153
17091,17091,4,,,,,,73766048,73766093
17091,17091,4,,,,,,73766100,73766103
17091,17091,4,,,,,,73766058,73766053
17091,17091,4,,,,,,73766054,73766055
17091,17091,4,,,,,,73765783,73766279
17091,17091,4,,,,,,73766262,73766276
17091,17091,4,,,,,,73766274,73766247
17091,17091,4,,,,,,73766249,73766250
17091,17091,4,,,,,,73766069,73766154
17091,17091,4,,,,,,73766117,73766163
17091,17091,4,,,,,,73766363,73766366
17091,17091,4,,,,,,73766063,73766150
17091,17091,4,,,,,,73766112,73766151
17091,17091,4,,,,,,73766064,73766060
17091,17091,4,,,,,,73766092,73766137
17091,17091,4,,,,,,73766148,73766050
17091,17091,4,,,,,,73766070,73766094
17091,17091,4,,,,,,73766039,73766132
17091,17091,4,,,,,,73766126,73766134
17091,17091,4,,,,,,73766141,73766143
17091,17091,4,,,,,,73766044,73766040
17091,17091,4,,,,,,73766013,73766036
17091,17091,4,,,,,,73766032,73766034
17091,17091,4,,,,,,73766025,73766035
17091,17091,4,,,,,,73766195,73766282
17091,17091,4,,,,,,73766278,73766267
17091,17091,4,,,,,,73766261,73766264
17091,17091,4,,,,,,73766259,73766253
17091,17091,4,,,,,,73766066,73766118
17091,17091,4,,,,,,73766160,73766348
17091,17091,4,,,,,,73766018,73766158
17091,17091,4,,,,,,73766152,73766147
17091,17091,4,,,,,,73766146,73766061
17091,17091,4,,,,,,73766101,73766046
17091,17091,4,,,,,,73766091,73766149
17091,17091,4,,,,,,73766071,73766164
17091,17091,4,,,,,,73766085,73766102
17091,17091,4,,,,,,73766127,73766124
17091,17091,4,,,,,,73766131,73766128
17091,17091,4,,,,,,73766145,73766038
17091,17091,4,,,,,,73766062,73766083
17091,17091,4,,,,,,73766042,73766043
17091,17091,4,,,,,,73766037,73766022
17091,17091,4,,,,,,73766026,73766029
17091,17091,4,,,,,,73766079,73766075
17091,17091,4,,,,,,73766113,73766370
17091,17091,4,,,,,,73766307,73766378
17091,17091,4,,,,,,73766107,73766166
17091,17091,4,,,,,,73766056,73766014
17091,17091,4,,,,,,73766057,73766098
17091,17091,4,,,,,,73766081,73766041
17091,17091,4,,,,,,73766011,73766033
17091,17091,4,,,,,,73766031,73766028
17091,17091,4,,,,,,73766030,73766414
17091,17091,4,,,,,,73766413,73766411
17091,17091,4,,,,,,73766415,73766412
17091,17091,4,,,,,,73766410,73766407
17091,17091,4,,,,,,73766409,73766408
17861,17861,4,,,,,,73583750_1,73583750_2
1805,1805,4,,,,,,73541966,73542207
1805,1805,4,,,,,,73541967,73542212
1805,1805,4,,,,,,73541973,73542217
1805,1805,4,,,,,,73541960,73542210
1805,1805,4,,,,,,73541968,73542213
1805,1805,4,,,,,,73541970,73542216
1805,1805,4,,,,,,73541976,73542219
1805,1805,4,,,,,,73541980,73542223
1805,1805,4,,,,,,73541984,73542225
1805,1805,4,,,,,,73541986,73542221
1805,1805,4,,,,,,73541962,73542211
1805,1805,4,,,,,,73541965,73542218
1805,1805,4,,,,,,73541972,73542215
1805,1805,4,,,,,,73601222,73601462
1805,1805,4,,,,,,73601223,73601467
1805,1805,4,,,,,,73601229,73601472
1805,1805,4,,,,,,73601218,73601466
1805,1805,4,,,,,,73601221,73601473
1805,1805,4,,,,,,73601228,73601470
1805,1805,4,,,,,,73601216,73601465
1805,1805,4,,,,,,73601224,73601468
1805,1805,4,,,,,,73601226,73601471
1805,1805,4,,,,,,73601232,73601474
1805,1805,4,,,,,,73601235,73601478
1805,1805,4,,,,,,73601239,73601480
1805,1805,4,,,,,,73601241,73601476
18974,18974,4,,,,,,74218765,74218780
18974,18974,4,,,,,,74218757,74218772
18974,18974,4,,,,,,74218775,74218781
18974,18974,4,,,,,,74218777,74218776
18974,18974,4,,,,,,74218768,74218424
18974,18974,4,,,,,,74218782,74218767
18974,18974,4,,,,,,74218771,74218749
18974,18974,4,,,,,,74218773,74218778
18974,18974,4,,,,,,74218779,74218774
18974,18974,4,,,,,,74218758,74218756
18974,18974,4,,,,,,74218755,74218751
18974,18974,4,,,,,,74218754,74218753
18974,18974,4,,,,,,74218752,74218750
18974,18974,4,,,,,,73863568,73863943
18974,18974,4,,,,,,73863376,73863377
18974,18974,4,,,,,,73863362,73863360
18974,18974,4,,,,,,73863364,73863361
18974,18974,4,,,,,,73863365,73863358
18974,18974,4,,,,,,73863363,73863366
18974,18974,4,,,,,,73863367,73863369
18974,18974,4,,,,,,73863370,73863371
18974,18974,4,,,,,,73863368,73862895
18974,18974,4,,,,,,73862896,73862897
18974,18974,4,,,,,,73862899,73862900
18974,18974,4,,,,,,73862901,73862898
18974,18974,4,,,,,,73862902,73862903
18974,18974,4,,,,,,73863177,73863173
18974,18974,4,,,,,,74214180,74214178
18974,18974,4,,,,,,74214177,74214173
18974,18974,4,,,,,,74214176,74214175
18974,18974,4,,,,,,74214174,74214172
18974,18974,4,,,,,,74214187,74214202
18974,18974,4,,,,,,74214179,74214194
18974,18974,4,,,,,,74214197,74214203
18974,18974,4,,,,,,74214199,74214198
18974,18974,4,,,,,,74214190,74213846
18974,18974,4,,,,,,74214204,74214189
18974,18974,4,,,,,,74214193,74214171
18974,18974,4,,,,,,74214195,74214200
18974,18974,4,,,,,,74214201,74214196
18975,18975,4,,,,,,74218769,74218770
18975,18975,4,,,,,,74218764,74218759
18975,18975,4,,,,,,74218766,74218760
18975,18975,4,,,,,,74218763,74218761
18975,18975,4,,,,,,74218762,74218738
18975,18975,4,,,,,,74218748,74218747
18975,18975,4,,,,,,74218746,74218745
18975,18975,4,,,,,,74218744,74218743
18975,18975,4,,,,,,74218739,74218742
18975,18975,4,,,,,,74218741,74218740
18975,18975,4,,,,,,74214191,74214192
18975,18975,4,,,,,,74214186,74214181
18975,18975,4,,,,,,74214188,74214182
18975,18975,4,,,,,,74214185,74214183
18975,18975,4,,,,,,74214184,74214160
18975,18975,4,,,,,,74214170,74214169
18975,18975,4,,,,,,74214168,74214167
18975,18975,4,,,,,,74214166,74214165
18975,18975,4,,,,,,74214161,74214164
18975,18975,4,,,,,,74214163,74214162
